username,seek_video#num,play_video#num,pause_video#num,stop_video#num,load_video#num,problem_get#num,problem_check#num,problem_save#num,reset_problem#num,problem_check_correct#num,problem_check_incorrect#num,click_forum#num,create_thread#num,create_comment#num,delete_thread#num,delete_comment#num,close_forum#num,click_courseware#num,close_courseware#num
10043.0,5.5,22.5,20.0,4.0,6.0,1.0,1.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
10044.0,5.666666666666667,85.66666666666667,162.33333333333334,65.66666666666667,108.66666666666669,72.33333333333333,60.66666666666666,0.6666666666666666,0.0,56.0,4.0,3.333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,238.66666666666663,107.66666666666669
10045.0,0.0,2.5,9.5,1.5,7.5,2.5,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,9.5
10046.0,14.5,16.5,19.5,2.0,3.5,2.5,2.0,0.0,0.0,0.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,8.5,4.0
10047.0,117.75,77.75,93.75,133.75,49.0,84.0,59.25,0.0,0.0,19.25,40.0,6.0,0.25,0.0,0.0,0.0,0.0,54.75,33.0
10048.0,7.125,5.75,15.875,0.75,10.0,18.25,13.75,0.5,0.0,10.5,3.25,1.5,0.0,0.0,0.0,0.0,0.0,25.625,13.0
10049.0,133.5,136.0,166.5,9.5,39.5,2.0,0.5,0.0,0.0,0.5,0.0,2.0,0.5,0.0,0.0,0.0,0.0,69.5,34.0
1005.0,2.0,6.0,10.857142857142858,2.142857142857143,6.571428571428571,4.0,0.8571428571428571,0.2857142857142857,0.0,0.4285714285714285,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,16.142857142857142,6.571428571428571
10050.0,0.0,1.75,4.25,1.5,2.5,0.25,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.75,3.75
10051.0,0.0,3.5,9.5,2.0,6.0,7.5,1.0,0.0,0.5,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,5.0
10052.0,0.0,0.0,9.5,0.0,9.5,15.5,11.0,0.0,0.0,7.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.5
10053.0,0.0,0.0,2.0,0.0,1.3333333333333333,10.666666666666666,0.0,3.0,0.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.3333333333333333
10054.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10055.0,3.272727272727273,5.545454545454546,9.090909090909092,0.4545454545454545,7.818181818181818,68.9090909090909,62.45454545454545,0.6363636363636364,0.0,44.36363636363637,43.18181818181818,1.181818181818182,0.0909090909090909,0.0,0.0,0.0,0.0,34.18181818181818,17.636363636363637
10056.0,1.6666666666666667,2.333333333333333,4.666666666666667,0.3333333333333333,3.333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
10057.0,0.0,1.3333333333333333,2.333333333333333,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,1.6666666666666667
10058.0,56.75,62.0,82.5,64.25,36.25,24.25,16.75,4.0,0.0,15.25,1.5,4.0,0.0,0.0,0.0,0.0,0.0,121.0,56.75
10059.0,0.0,3.0,1.0,0.5,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,18.0
1006.0,7.5,17.5,21.5,4.5,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.5
10060.0,11.0,48.0,36.0,22.33333333333333,56.66666666666666,125.66666666666669,64.33333333333333,4.333333333333333,3.0,46.0,18.0,5.333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.3333333333333333,0.0,41.333333333333336,64.66666666666667
10061.0,56.0,53.5,68.0,8.0,61.5,1.5,2.0,1.0,0.0,1.5,0.5,7.0,0.0,3.5,0.0,1.0,0.0,68.0,34.0
10062.0,14.4,23.6,30.4,4.2,9.8,7.8,4.6,0.2,0.2,2.6,2.2,2.6,0.0,0.0,0.0,0.0,0.0,16.4,8.0
10063.0,25.0,68.0,78.0,20.0,24.5,41.0,18.0,1.0,0.0,16.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,63.5,4.5
10064.0,34.75,69.75,73.0,31.25,6.75,1.25,0.25,0.5,0.0,0.0,0.25,4.0,0.25,0.25,0.0,0.0,0.0,12.5,5.5
10065.0,0.0,0.0,5.0,0.0,4.0,2.5,2.0,0.0,0.0,0.5,1.5,3.0,0.0,0.0,0.0,0.0,0.0,9.5,4.5
10066.0,4.5,33.5,30.5,13.0,31.0,22.5,16.0,1.5,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.5,21.0
10067.0,0.0,0.0,4.5,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.5,4.0
10068.0,0.0,2.0,1.0,1.0,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10069.0,0.0,2.5,7.5,1.5,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.5
1007.0,15.25,63.5,98.75,33.25,51.5,50.75,11.0,11.25,0.0,8.75,3.75,0.5,0.0,0.25,0.0,0.0,0.0,106.0,52.0
10070.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10071.0,0.625,4.5,2.75,1.125,3.75,3.5,4.5,1.5,0.0,4.125,0.375,0.25,0.0,0.0,0.0,0.0,0.0,7.125,4.875
10072.0,5.5,9.0,8.5,1.25,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75
10073.0,49.66666666666666,64.33333333333333,51.333333333333336,11.0,43.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,28.33333333333333
10074.0,69.5,172.5,195.75,33.0,96.75,36.5,12.25,0.5,0.0,10.5,1.75,1.75,0.0,0.0,0.0,0.0,0.0,153.25,94.75
10075.0,6.0,64.0,130.0,51.0,84.5,16.5,11.0,0.0,0.0,8.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,203.0,100.5
10076.0,10.0,9.666666666666666,30.0,2.6666666666666665,30.0,53.333333333333336,28.0,2.333333333333333,0.0,26.0,2.0,1.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,82.66666666666667,40.66666666666666
10077.0,3.0,12.0,14.5,2.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.5,0.5
10078.0,7.0,5.333333333333333,9.666666666666666,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,4.0
10079.0,5.5,9.0,6.5,0.0,5.5,2.5,2.5,0.0,0.0,2.5,0.0,1.5,0.0,0.5,0.0,0.0,0.0,4.5,5.5
1008.0,20.0,31.5,43.5,3.5,24.0,19.0,23.0,0.5,0.5,19.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,75.5,20.0
10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10081.0,0.0,1.0,3.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5
10082.0,460.5,252.0,248.0,1.0,43.5,35.5,34.0,1.0,0.0,19.5,14.5,19.5,0.0,4.5,0.0,0.0,0.0,85.0,12.5
10083.0,54.0,27.666666666666668,23.0,539.6666666666666,13.666666666666666,78.66666666666667,34.666666666666664,8.0,0.0,23.666666666666668,16.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,29.666666666666668
10084.0,6.333333333333333,12.833333333333334,17.833333333333332,1.5,6.0,6.666666666666667,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,9.833333333333334,3.8333333333333335
10085.0,4.0,5.75,4.75,1.8333333333333333,6.416666666666667,3.583333333333333,1.6666666666666667,0.1666666666666666,0.0,1.5,0.3333333333333333,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,5.25,8.25
10086.0,63.0,42.0,40.0,2.5,11.5,16.5,10.5,0.0,0.0,7.5,3.0,2.5,0.0,0.0,0.0,0.0,0.0,20.5,10.0
10087.0,23.5,29.0,29.0,1.5,5.5,5.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
10088.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,0.0,0.6666666666666666,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10089.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
10090.0,267.5,92.0,84.0,2.0,18.5,43.0,22.0,2.5,0.0,8.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,53.0,32.0
10091.0,0.75,5.75,11.5,2.25,8.5,40.25,13.25,4.0,0.0,17.75,7.0,13.75,2.0,3.25,0.0,0.0,0.0,85.25,37.25
10092.0,1.5,8.5,6.5,4.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.5
10093.0,0.0,1.0,1.0,0.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0
10094.0,25.666666666666668,32.666666666666664,39.0,5.0,32.0,1.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,33.666666666666664,17.333333333333332
10095.0,76.0,42.75,39.0,7.0,25.5,26.75,16.0,0.25,0.0,12.5,3.5,2.0,0.25,1.25,0.0,0.0,0.0,70.75,17.5
10096.0,169.5,89.5,101.0,5.5,25.5,32.0,11.0,0.5,0.0,8.0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,96.0,44.0
10097.0,1.0,0.5,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10098.0,5.25,6.5,3.25,1.5,6.75,5.0,6.25,0.0,0.0,4.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,6.25,8.0
10099.0,2.5,2.0,0.75,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0
101.0,7.75,10.0,14.75,4.0,7.75,0.75,1.75,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.75
1010.0,0.0,0.0,0.0,0.0,24.5,32.0,54.0,3.0,0.0,1.5,52.5,1.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0
10100.0,0.0,0.2,0.6,0.0,0.2,8.0,4.0,0.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.6
10101.0,56.0,75.0,69.5,24.0,31.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,3.5
10102.0,7.333333333333333,17.333333333333332,23.666666666666668,2.0,7.666666666666667,32.333333333333336,3.6666666666666665,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666668,12.333333333333334
10103.0,4.0,4.0,4.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,5.0,3.5
10104.0,61.0,78.75,86.0,14.5,27.75,31.25,20.5,1.25,0.0,15.5,5.0,2.75,0.0,0.25,0.0,0.0,0.0,76.0,40.25
10105.0,10.0,15.0,12.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
10106.0,40.875,50.5,46.375,12.875,26.625,40.375,27.375,0.25,0.0,19.625,6.75,1.0,0.125,0.0,0.0,0.0,0.0,27.875,27.375
10107.0,0.3333333333333333,20.0,31.666666666666668,16.0,32.666666666666664,25.666666666666668,13.666666666666666,2.0,0.0,12.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.66666666666667,32.333333333333336
10108.0,0.0,10.5,7.0,0.0,5.5,3.0,8.5,0.0,0.0,0.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5
10109.0,7.954545454545454,53.86363636363637,59.40909090909091,7.090909090909091,21.818181818181817,12.136363636363637,14.318181818181818,2.5454545454545454,0.0,7.545454545454546,6.7727272727272725,1.0454545454545454,0.0,0.0,0.0,0.0,0.0,44.18181818181818,23.681818181818183
1011.0,40.333333333333336,35.666666666666664,30.0,11.0,22.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33333333333333,24.0
10110.0,3.6666666666666665,32.666666666666664,57.333333333333336,18.0,26.666666666666668,5.333333333333333,3.333333333333333,0.0,0.0,2.6666666666666665,0.6666666666666666,4.666666666666667,0.0,1.0,0.0,0.0,0.0,74.0,36.66666666666666
10111.0,20.0,43.0,39.5,3.5,8.0,7.0,1.0,0.5,0.0,0.5,0.5,4.0,0.0,0.0,0.0,0.0,0.0,23.5,1.5
10112.0,39.0,34.2,27.8,2.6,13.8,41.8,11.0,0.0,0.0,1.8,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6
10113.0,0.4166666666666667,0.4166666666666667,1.0,0.0,1.9166666666666667,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.333333333333333,0.3333333333333333
10114.0,55.5,92.75,86.25,1.5,29.25,40.5,25.75,0.0,0.0,23.0,2.75,8.25,0.75,2.75,0.0,0.0,0.0,72.5,30.5
10115.0,12.0,83.2,115.8,30.2,58.0,34.2,29.6,1.0,0.0,15.4,14.2,1.2,0.0,0.4,0.0,0.0,0.0,123.8,64.6
10116.0,27.5,36.0,45.5,10.5,23.0,31.5,13.5,1.0,0.0,14.0,0.5,7.0,0.0,1.0,0.0,0.0,0.0,50.5,30.5
10117.0,8.0,29.0,58.0,23.5,31.5,7.5,6.5,0.0,0.0,5.0,1.5,7.0,0.0,0.0,0.0,0.0,0.0,79.5,39.5
10118.0,3.0,3.0,5.0,0.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.5
10119.0,6.0,143.0,129.5,16.0,40.5,51.5,23.5,4.5,2.5,17.0,6.5,2.0,0.0,0.0,0.0,0.0,0.0,56.0,5.5
1012.0,24.666666666666668,27.33333333333333,50.66666666666666,4.666666666666667,26.33333333333333,17.666666666666668,22.0,1.3333333333333333,0.0,4.666666666666667,23.0,1.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,60.0,21.33333333333333
10120.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5
10121.0,49.5,80.5,74.5,8.5,24.0,8.5,7.5,3.0,0.0,3.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,30.0,1.5
10122.0,0.75,6.25,6.75,3.0,7.0,2.25,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.5
10123.0,1.0,1.0,1.5,0.0,1.0,3.0,0.0,0.0,0.0,8.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5
10124.0,28.0,12.0,20.0,2.5,15.0,13.5,18.0,0.0,0.0,21.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
10125.0,2.5,1.5,10.0,1.5,8.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0
10126.0,3.75,5.5,7.5,0.0,4.0,8.0,2.75,1.75,0.0,2.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,17.0,9.0
10127.0,4.0,1.5,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
10128.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10129.0,0.0,2.5,33.5,0.0,32.5,73.0,68.0,0.0,0.0,61.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,42.5
1013.0,14.333333333333334,56.66666666666666,99.0,25.0,36.66666666666666,30.666666666666668,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66666666666667,36.66666666666666
10130.0,1.3333333333333333,2.6666666666666665,3.0,0.0,7.666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.666666666666667
10131.0,8.5,48.5,69.0,70.0,44.5,42.0,13.5,4.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.5,65.0
10132.0,0.0,10.5,8.0,5.0,17.0,6.0,6.0,6.5,0.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,24.0
10133.0,5.0,15.0,11.5,1.0,20.5,29.5,28.0,0.5,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,21.0
10134.0,4.0,10.5,13.0,3.5,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5
